0	2	0.17734375	0.4734375	0.3546875	0.3125
1	2	0.7046875	0.31484375	0.590625	0.6296875
2	2	0.08125	0.96640625	0.065625	0.0671875
3	2	0.3271502213799131	0.93490091220477	0.0728473493799445	0.1010539435438886
4	2	0.38671875	0.9078125	0.0453125	0.1
5	2	0.3953125	0.79921875	0.028125	0.0953125
6	2	0.1867457512493999	0.7010323430719919	0.052321361827499	0.0759760311027777
7	2	0.4	0.65390625	0.01875	0.0484375
8	2	0.3703125	0.64921875	0.071875	0.0390625
9	2	0.3199628381817897	0.808914610649631	0.0674727651468469	0.0710930414703703
10	2	0.8765625	0.81484375	0.246875	0.3703125
11	2	0.790625	0.81484375	0.41875	0.3703125
12	2	0.571875	0.81484375	0.325	0.3703125
13	2	0.69140625	0.6734375	0.2390625	0.0875
