0	55	0.21328125	0.23671875	0.4265625	0.4734375
1	55	0.9125	0.15390625	0.175	0.3078125
2	55	0.7296875	0.490625	0.540625	0.15625
3	55	0.6412363188958443	0.3319412429706866	0.1593273102974647	0.2473930384608447
4	57	0.2675867162932431	0.6956119830458892	0.1917757892507773	0.2426713052100677
5	57	0.07734375	0.7671875	0.1546875	0.225
6	57	0.40625	0.69609375	0.10625	0.2546875
7	55	0.78984375	0.6984375	0.3484375	0.259375
8	55	0.9578125	0.79140625	0.084375	0.3203125
9	55	0.48515625	0.8515625	0.0515625	0.246875
