0	8	0.428125	0.27265625	0.14375	0.3265625
1	8	0.4171875	0.446875	0.165625	0.10625
2	8	0.17421875	0.3953125	0.2515625	0.209375
3	8	0.25390625	0.46328125	0.2328125	0.0734375
4	8	0.60390625	0.25	0.2078125	0.5
5	8	0.65625	0.25	0.3125	0.5
6	8	0.72734375	0.2765625	0.4546875	0.446875
7	9	0.1618164078565112	0.8444112967197622	0.2483091806146422	0.2415027734657619
8	9	0.0671875	0.746875	0.134375	0.3125
9	9	0.2401320818031935	0.654301507186636	0.2208858112195859	0.2103591892790122
10	9	0.0703125	0.56796875	0.140625	0.1359375
11	9	0.8921875	0.9234375	0.215625	0.153125
12	9	0.7900842843785691	0.7397344180911505	0.301816560011638	0.3254829313159173
13	9	0.93359375	0.7359375	0.1328125	0.253125
14	9	0.6046875	0.69765625	0.209375	0.2234375
