0	10	0.2546875	0.21953125	0.509375	0.4390625
1	10	0.6625	0.1828125	0.30625	0.290625
2	10	0.86640625	0.06640625	0.2671875	0.1328125
3	10	0.97421875	0.1734375	0.0515625	0.190625
4	10	0.8644030192552762	0.2742218932590017	0.1880101720241807	0.1813705511350903
5	9	0.175	0.9484375	0.165625	0.103125
6	9	0.04609375	0.93828125	0.0921875	0.1234375
7	9	0.1495501785885036	0.8377622418790299	0.1625556386855446	0.141871674511885
8	9	0.3165745939290487	0.787541873777241	0.2002738146880899	0.1612762394466932
9	9	0.1669393152848658	0.6192713404990581	0.1880465346912716	0.1844955511350905
10	9	0.0328125	0.75078125	0.065625	0.1734375
