9	0.8988366784020819	0.3262816724204013	0.1624150642579064	0.3186906014973427
9	0.525	0.1203125	0.1125	0.240625
9	0.6359188898473381	0.1196201401827393	0.1566850346004111	0.1780656014973428
9	0.92578125	0.09765625	0.1390625	0.1953125
9	0.90859375	0.553125	0.1828125	0.053125
9	0.754473866158523	0.4124244365636558	0.1529127302655176	0.314690407653759
9	0.571875	0.40546875	0.20625	0.3484375
9	0.05390625	0.7578125	0.1078125	0.35625
9	0.2421875	0.62734375	0.221875	0.0953125
9	0.1921875	0.878125	0.25	0.24375
9	0.06484375	0.9765625	0.1296875	0.046875
8	0.734375	0.871875	0.53125	0.25625
