0	11	0.10546875	0.09140625	0.2109375	0.1828125
1	11	0.1940059940809463	0.1567497954497523	0.3466191348570076	0.2322899431795713
2	11	0.15078125	0.34921875	0.3015625	0.2734375
3	11	0.3637293363451214	0.3873800068932683	0.2425693636451804	0.2382751160698985
4	11	0.28046875	0.51640625	0.3109375	0.0859375
5	11	0.76484375	0.37421875	0.1734375	0.3703125
6	11	0.665625	0.396875	0.175	0.325
7	11	0.59375	0.490625	0.09375	0.1375
8	11	0.525	0.3875	0.05	0.33125
9	11	0.921875	0.378125	0.15625	0.11875
10	11	0.5453125	0.525	0.090625	0.06875
14	11	0.84765625	0.68203125	0.3046875	0.1890625
15	11	0.80703125	0.59921875	0.3671875	0.0796875
