2	0.73046875	0.4046875	0.1828125	0.16875
2	0.8984375	0.3984375	0.203125	0.165625
2	0.8921875	0.2703125	0.215625	0.134375
2	0.8825934147447496	0.1661133585267287	0.234102762324472	0.1313487788438015
2	0.8714312646993211	0.0797731168250985	0.2258874706013579	0.0933751821631494
2	0.71328125	0.2703125	0.1484375	0.16875
2	0.696875	0.15	0.115625	0.11875
2	0.68125	0.06328125	0.084375	0.0984375
2	0.25	0.74453125	0.5	0.5109375
2	0.5	0.728125	0.278125	0.478125
3	0.88984375	0.6390625	0.2203125	0.3
3	0.80390625	0.89765625	0.2515625	0.2046875
3	0.928125	0.9109375	0.14375	0.178125
