53	0.80546875	0.5890625	0.3234375	0.1
53	0.9015625	0.46171875	0.196875	0.2640625
53	0.5265625	0.5265625	0.19375	0.165625
53	0.50703125	0.45703125	0.1546875	0.1265625
53	0.5883840648703766	0.1126975798663643	0.2222241972858944	0.1589002271212357
53	0.7055929802252858	0.2571373090675795	0.1835987398605414	0.1615035861063027
53	0.6882737122921571	0.4534387462556331	0.2132098302056153	0.1409833989182491
53	0.5296875	0.24296875	0.2	0.1265625
53	0.45390625	0.046875	0.0484375	0.09375
57	0.19296875	0.75390625	0.3859375	0.2296875
57	0.13203125	0.9453125	0.2640625	0.109375
55	0.7078125	0.81953125	0.55625	0.3609375
