14	0.0796875	0.34609375	0.159375	0.1078125
14	0.5078125	0.1796875	0.084375	0.3375
14	0.303125	0.26875	0.30625	0.2625
15	0.2359375	0.55703125	0.471875	0.3140625
15	0.0859375	0.690625	0.171875	0.58125
14	0.6796573542229687	0.5315827374283593	0.1799420757634536	0.1581954026893626
14	0.5890625	0.71875	0.078125	0.140625
14	0.7589467572476879	0.6810838454407678	0.1364154742462449	0.1030533693507265
14	0.6162655654231581	0.8483338854232686	0.1282203369733413	0.0982749626829992
14	0.9318900496713424	0.6987360641310849	0.0769129284886105	0.1007999786759995
14	0.643338506329604	0.919028193427723	0.1253504284886101	0.1013636000159081
14	0.60546875	0.4515625	0.1109375	0.103125
