0	10	0.1140625	0.35703125	0.228125	0.3046875
1	10	0.32734375	0.3796875	0.2234375	0.259375
2	10	0.36484375	0.14921875	0.1484375	0.2328125
3	10	0.1790013154179623	0.1825195884704632	0.1986936471856374	0.1954603246740408
4	10	0.08046875	0.0515625	0.1609375	0.103125
5	10	0.2625	0.021875	0.2	0.04375
9	8	0.15	0.7703125	0.3	0.459375
10	8	0.3484375	0.8078125	0.18125	0.384375
11	8	0.29375	0.80546875	0.290625	0.3890625
12	8	0.721875	0.7546875	0.55625	0.490625
13	8	0.8609375	0.84296875	0.278125	0.3140625
14	8	0.5078125	0.84140625	0.1375	0.3171875
15	8	0.596875	0.88125	0.315625	0.2375
