0	55	0.4078125	0.215625	0.203125	0.3875
1	55	0.2546875	0.20546875	0.509375	0.4078125
2	55	0.728125	0.3703125	0.159375	0.078125
3	55	0.58125	0.08671875	0.14375	0.1734375
4	55	0.88046875	0.06796875	0.2234375	0.1359375
5	55	0.97578125	0.2703125	0.0484375	0.23125
6	55	0.58671875	0.34609375	0.1234375	0.1265625
7	55	0.8110515140833598	0.2216969111159091	0.1262737880330892	0.245904609577077
8	53	0.48359375	0.9125	0.0515625	0.121875
9	53	0.01796875	0.91796875	0.0359375	0.1421875
10	53	0.0234375	0.78125	0.046875	0.096875
11	53	0.03984375	0.69453125	0.0796875	0.0984375
12	53	0.1967515620623607	0.7701035888775003	0.1418067866804539	0.1040171185055306
13	53	0.3372043867361332	0.8248883206135558	0.1106113306810902	0.1081591477265238
14	53	0.45859375	0.79296875	0.1015625	0.0859375
15	53	0.43046875	0.49140625	0.1578125	0.1078125
16	53	0.1716050167090889	0.6228194857932452	0.162082924013363	0.101246674511885
17	53	0.1552794880251352	0.4952166371732169	0.1510181546785449	0.0901182597392326
