5	53	0.78046875	0.1265625	0.2609375	0.253125
6	53	0.765625	0.36015625	0.23125	0.2984375
7	55	0.14375	0.5984375	0.2875	0.178125
8	55	0.325	0.7546875	0.65	0.490625
9	57	0.684375	0.596875	0.06875	0.175
10	57	0.740625	0.65546875	0.18125	0.1890625
11	57	0.76796875	0.79296875	0.2359375	0.2046875
12	57	0.7109375	0.9234375	0.121875	0.153125
13	57	0.846875	0.9390625	0.15	0.121875
14	57	0.8711144478682182	0.8342233360179174	0.1828496776670363	0.1549529813887503
15	57	0.94765625	0.7984375	0.1046875	0.153125
