3	0.078125	0.13203125	0.15625	0.2640625
3	0.25234375	0.24140625	0.1421875	0.2953125
3	0.4984375	0.07421875	0.140625	0.1484375
3	0.2046875	0.05390625	0.128125	0.1078125
3	0.4046875	0.2921875	0.134375	0.19375
2	0.91640625	0.21640625	0.1671875	0.3453125
2	0.68046875	0.265625	0.1671875	0.246875
3	0.475	0.45546875	0.1875	0.1328125
3	0.125	0.575	0.25	0.371875
3	0.3339316559284871	0.7105634041817941	0.1905442285299777	0.2623912065395212
4	0.9140625	0.69453125	0.171875	0.6109375
4	0.7984375	0.68359375	0.246875	0.5890625
4	0.64609375	0.69453125	0.1546875	0.6109375
